Order ID,Customer Name,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Date,City,Country,Region,Segment,Ship Date,Days to Ship,Ship Mode,State
AZ-2014-1769606,Gracie Powell,"Accos Rubber Bands, Assorted Sizes",0,0,71,16,5,Office Supplies,Fasteners,05-05-2016,Saint-Pol-sur-Mer,France,Central,Consumer,09-05-2016,4,Economy Plus,Nord-Pas-de-Calais-Picardie
AZ-2014-6407661,Joshua Romero,"Advantus Clamps, Assorted Sizes",0.1,7.5,75,2,5,Office Supplies,Fasteners,06-05-2016,Berlin,Germany,Central,Consumer,11-05-2016,5,Economy,Berlin
AZ-2014-3040435,Elijah Sodeman,"Acco Binder Covers, Clear",0,0,89,38,7,Office Supplies,Binders,07-05-2016,Velletri,Italy,South,Consumer,07-05-2016,0,Immediate,Lazio
AZ-2014-3040435,Elijah Sodeman,"Ibico Index Tab, Economy",0,0,42,14,4,Office Supplies,Binders,07-05-2016,Velletri,Italy,South,Consumer,07-05-2016,0,Immediate,Lazio
AZ-2014-3040435,Elijah Sodeman,"Kraft Interoffice Envelope, Set of 50",0,0,188,41,4,Office Supplies,Envelopes,07-05-2016,Velletri,Italy,South,Consumer,07-05-2016,0,Immediate,Lazio
AZ-2014-3040435,Elijah Sodeman,"Eldon Lockers, Industrial",0.4,238,595,89,5,Office Supplies,Storage,07-05-2016,Velletri,Italy,South,Consumer,07-05-2016,0,Immediate,Lazio
AZ-2014-3040435,Elijah Sodeman,"Rogers Shelving, Industrial",0.4,15.2,38,-6,1,Office Supplies,Storage,07-05-2016,Velletri,Italy,South,Consumer,07-05-2016,0,Immediate,Lazio
AZ-2014-1861968,Mark Westfall,"KitchenAid Toaster, Silver",0.1,23.2,232,85,3,Office Supplies,Appliances,07-05-2016,Pau,France,Central,Consumer,11-05-2016,4,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2014-1861968,Mark Westfall,"Eldon Shelving, Single Width",0.1,17.4,174,-19,4,Office Supplies,Storage,07-05-2016,Pau,France,Central,Consumer,11-05-2016,4,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2014-6630320,Isabella Cleary,"Elite Ruler, Easy Grip",0,0,15,1,1,Office Supplies,Supplies,07-05-2016,Poole,United Kingdom,North,Home Office,12-05-2016,5,Economy Plus,England
AZ-2014-2291964,Aaron Cunningham,"Avery Hole Reinforcements, Clear",0.1,1,10,0,3,Office Supplies,Binders,08-05-2016,Berlin,Germany,Central,Consumer,10-05-2016,2,Priority,Berlin
AZ-2014-2291964,Aaron Cunningham,"Ibico Index Tab, Economy",0.1,2.8,28,7,3,Office Supplies,Binders,08-05-2016,Berlin,Germany,Central,Consumer,10-05-2016,2,Priority,Berlin
AZ-2014-2291964,Aaron Cunningham,"OIC Paper Clips, Bulk Pack",0.1,3.9,39,17,3,Office Supplies,Fasteners,08-05-2016,Berlin,Germany,Central,Consumer,10-05-2016,2,Priority,Berlin
AZ-2014-2291964,Aaron Cunningham,"Tenex File Cart, Industrial",0.2,64.4,322,-4,3,Office Supplies,Storage,08-05-2016,Berlin,Germany,Central,Consumer,10-05-2016,2,Priority,Berlin
AZ-2014-2291964,Aaron Cunningham,"Sharp Fax and Copier, High-Speed",0.1,15,150,3,1,Technology,Copiers,08-05-2016,Berlin,Germany,Central,Consumer,10-05-2016,2,Priority,Berlin
AZ-2014-462189,Jean Crowley,"Konica Inkjet, Wireless",0.1,84.6,846,56,3,Technology,Machines,08-05-2016,Madrid,Spain,South,Corporate,10-05-2016,2,Economy Plus,Madrid
AZ-2014-8951189,Imogen Steele,"Accos Thumb Tacks, 12 Pack",0,0,26,9,2,Office Supplies,Fasteners,08-05-2016,Andria,Italy,South,Corporate,11-05-2016,3,Priority,Apulia
AZ-2014-5567456,Max Ronald,"Ibico Binding Machine, Durable",0,0,159,73,3,Office Supplies,Binders,08-05-2016,Koblenz,Germany,Central,Corporate,12-05-2016,4,Economy,Rhineland-Palatinate
AZ-2014-5567456,Max Ronald,"Kleencut Shears, High Speed",0,0,187,80,4,Office Supplies,Supplies,08-05-2016,Koblenz,Germany,Central,Corporate,12-05-2016,4,Economy,Rhineland-Palatinate
AZ-2014-5567456,Max Ronald,"Canon Fax and Copier, Laser",0,0,191,90,1,Technology,Copiers,08-05-2016,Koblenz,Germany,Central,Corporate,12-05-2016,4,Economy,Rhineland-Palatinate
AZ-2014-1556718,Jay Johnson,"HP Wireless Fax, Digital",0,0,2519,1033,7,Technology,Copiers,08-05-2016,Crawley,United Kingdom,North,Consumer,13-05-2016,5,Economy Plus,England
AZ-2014-9904920,Phoebe Moore,"HP Personal Copier, Color",0.15,48.15,321,26,3,Technology,Copiers,08-05-2016,Meyzieu,France,Central,Corporate,15-05-2016,7,Economy,Auvergne-Rh么ne-Alpes
BN-2014-3985726,Laura Elizabeth,"Hon Rocking Chair, Set of Two",0.5,66.5,133,-56,2,Furniture,Chairs,09-05-2016,Amsterdam,Netherlands,Central,Consumer,12-05-2016,3,Priority,North Holland
BN-2014-3985726,Laura Elizabeth,"Binney & Smith Pencil Sharpener, Fluorescent",0.5,20,40,-37,3,Office Supplies,Art,09-05-2016,Amsterdam,Netherlands,Central,Consumer,12-05-2016,3,Priority,North Holland
BN-2014-3985726,Laura Elizabeth,"Novimex Round Labels, 5000 Label Set",0.5,3.5,7,0,2,Office Supplies,Labels,09-05-2016,Amsterdam,Netherlands,Central,Consumer,12-05-2016,3,Priority,North Holland
AZ-2014-8467172,Harry Josephson,"Sauder Corner Shelving, Pine",0,0,595,119,4,Furniture,Bookcases,09-05-2016,Middlesbrough,United Kingdom,North,Consumer,12-05-2016,3,Priority,England
AZ-2014-8467172,Harry Josephson,"Acco 3-Hole Punch, Economy",0,0,151,29,5,Office Supplies,Binders,09-05-2016,Middlesbrough,United Kingdom,North,Consumer,12-05-2016,3,Priority,England
AZ-2014-8467172,Harry Josephson,"Cardinal 3-Hole Punch, Recycled",0,0,58,17,2,Office Supplies,Binders,09-05-2016,Middlesbrough,United Kingdom,North,Consumer,12-05-2016,3,Priority,England
AZ-2014-8899652,Tina Brantley,"Wilson Jones Index Tab, Clear",0,0,24,2,4,Office Supplies,Binders,09-05-2016,Rouen,France,Central,Home Office,13-05-2016,4,Economy,Normandy
AZ-2014-5901455,Georgina Fuller,"BIC Highlighters, Blue",0.1,5.1,51,17,3,Office Supplies,Art,09-05-2016,London,United Kingdom,North,Consumer,13-05-2016,4,Economy,England
AZ-2014-5901455,Georgina Fuller,"SanDisk Flash Drive, Bluetooth",0.1,7.1,71,28,2,Technology,Accessories,09-05-2016,London,United Kingdom,North,Consumer,13-05-2016,4,Economy,England
AZ-2014-756508,Keith Martinez,"Avery Binder Covers, Durable",0,0,88,11,7,Office Supplies,Binders,09-05-2016,Pisa,Italy,South,Consumer,13-05-2016,4,Economy,Tuscany
AZ-2014-756508,Keith Martinez,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,0,79,24,9,Office Supplies,Labels,09-05-2016,Pisa,Italy,South,Consumer,13-05-2016,4,Economy,Tuscany
BN-2014-2450854,Tahlia Coughlan,"Ames Mailers, Recycled",0.5,34.5,69,-67,4,Office Supplies,Envelopes,09-05-2016,Stockholm,Sweden,North,Corporate,14-05-2016,5,Economy,Stockholm
BN-2014-2450854,Tahlia Coughlan,"Green Bar Memo Slips, Premium",0.5,29.5,59,-46,7,Office Supplies,Paper,09-05-2016,Stockholm,Sweden,North,Corporate,14-05-2016,5,Economy,Stockholm
AZ-2014-6041399,Lloyd Barnes,"Novimex File Folder Labels, 5000 Label Set",0,0,9,3,1,Office Supplies,Labels,09-05-2016,Bologna,Italy,South,Corporate,15-05-2016,6,Economy,Emilia-Romagna
AZ-2014-2367501,Toby Conway,"Acme Scissors, Serrated",0,0,177,11,8,Office Supplies,Supplies,10-05-2016,Heidelberg,Germany,Central,Consumer,15-05-2016,5,Economy Plus,Baden-W眉rttemberg
AZ-2014-1948946,Kayleigh Summers,"Fiskars Box Cutter, Serrated",0,0,97,31,3,Office Supplies,Supplies,10-05-2016,Boulogne-Billancourt,France,Central,Consumer,15-05-2016,5,Economy,Ile-de-France
BN-2014-7160254,Eric Anderson,"Tenex Shelving, Industrial",0.5,55,110,-68,4,Office Supplies,Storage,10-05-2016,Copenhagen,Denmark,North,Home Office,15-05-2016,5,Economy,Hovedstaden
AZ-2014-5084567,Zachary Disher,"Stockwell Clamps, Bulk Pack",0,0,19,4,1,Office Supplies,Fasteners,10-05-2016,Peterborough,United Kingdom,North,Consumer,16-05-2016,6,Economy,England
AZ-2014-5084567,Zachary Disher,"Belkin Flash Drive, Programmable",0,0,130,13,3,Technology,Accessories,10-05-2016,Peterborough,United Kingdom,North,Consumer,16-05-2016,6,Economy,England
AZ-2014-4414949,Jeffrey Laird,"Avery Binder Covers, Clear",0,0,21,5,2,Office Supplies,Binders,12-05-2016,Hagen,Germany,Central,Corporate,15-05-2016,3,Economy Plus,North Rhine-Westphalia
AZ-2014-4414949,Jeffrey Laird,"Fiskars Scissors, High Speed",0,0,93,44,4,Office Supplies,Supplies,12-05-2016,Hagen,Germany,Central,Corporate,15-05-2016,3,Economy Plus,North Rhine-Westphalia
BN-2014-7390420,Paige Hopley,"Enermax Memory Card, Erganomic",0.5,84,168,-10,3,Technology,Accessories,12-05-2016,Toulouse,France,Central,Consumer,17-05-2016,5,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2014-8871614,Ben Hogben,"Boston Markers, Blue",0.5,20,40,-7,3,Office Supplies,Art,13-05-2016,Tallaght,Ireland,North,Corporate,16-05-2016,3,Priority,Dublin
BN-2014-8871614,Ben Hogben,"Green Bar Memo Slips, Recycled",0.5,17,34,-22,4,Office Supplies,Paper,13-05-2016,Tallaght,Ireland,North,Corporate,16-05-2016,3,Priority,Dublin
AZ-2014-1474181,Ethan Barrett,"Binney & Smith Canvas, Fluorescent",0.1,14.2,142,14,3,Office Supplies,Art,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
AZ-2014-1474181,Ethan Barrett,"Sanford Markers, Easy-Erase",0.1,6.4,64,-6,3,Office Supplies,Art,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
AZ-2014-1474181,Ethan Barrett,"Avery Binder Covers, Durable",0.1,4.5,45,1,4,Office Supplies,Binders,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
AZ-2014-1474181,Ethan Barrett,"Novimex Shipping Labels, Adjustable",0.1,5.6,56,5,7,Office Supplies,Labels,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
AZ-2014-1474181,Ethan Barrett,"Green Bar Computer Printout Paper, Recycled",0.1,5.3,53,-1,2,Office Supplies,Paper,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
AZ-2014-1474181,Ethan Barrett,"Green Bar Parchment Paper, Recycled",0.1,6,60,24,4,Office Supplies,Paper,14-05-2016,London,United Kingdom,North,Consumer,16-05-2016,2,Economy Plus,England
BN-2014-3013563,Chloe Miller,"Ikea Floating Shelf Set, Traditional",0.6,122.4,204,-276,3,Furniture,Bookcases,15-05-2016,Toulouse,France,Central,Consumer,19-05-2016,4,Economy Plus,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2014-3013563,Chloe Miller,"Ikea Library with Doors, Pine",0.6,437.4,729,-492,5,Furniture,Bookcases,15-05-2016,Toulouse,France,Central,Consumer,19-05-2016,4,Economy Plus,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2014-3013563,Chloe Miller,"Advantus Push Pins, Bulk Pack",0.5,14.5,29,-24,4,Office Supplies,Fasteners,15-05-2016,Toulouse,France,Central,Consumer,19-05-2016,4,Economy Plus,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2014-3013563,Chloe Miller,"Hon File Folder Labels, Laser Printer Compatible",0.5,8.5,17,-13,4,Office Supplies,Labels,15-05-2016,Toulouse,France,Central,Consumer,19-05-2016,4,Economy Plus,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2014-526283,Angus Reading,"Stanley Canvas, Blue",0,0,148,24,3,Office Supplies,Art,15-05-2016,Alessandria,Italy,South,Corporate,19-05-2016,4,Economy,Piedmont
AZ-2014-526283,Angus Reading,"Panasonic Receipt Printer, Durable",0.4,29.2,73,5,1,Technology,Machines,15-05-2016,Alessandria,Italy,South,Corporate,19-05-2016,4,Economy,Piedmont
AZ-2014-2981657,Isabelle Vaughan,"Novimex Rocking Chair, Black",0,0,1032,124,8,Furniture,Chairs,16-05-2016,Bergen,Norway,North,Consumer,21-05-2016,5,Economy,Hordaland
AZ-2014-2981657,Isabelle Vaughan,"Okidata Printer, White",0,0,1601,16,6,Technology,Machines,16-05-2016,Bergen,Norway,North,Consumer,21-05-2016,5,Economy,Hordaland
AZ-2014-6031845,Evie Morton,"Hoover Refrigerator, Black",0.1,236.6,2366,552,5,Office Supplies,Appliances,16-05-2016,Oberhausen,Germany,Central,Consumer,21-05-2016,5,Economy,North Rhine-Westphalia
AZ-2014-1114768,Mark Briggs,"Stanley Highlighters, Fluorescent",0,0,32,12,2,Office Supplies,Art,19-05-2016,Avion,France,Central,Consumer,22-05-2016,3,Priority,Nord-Pas-de-Calais-Picardie
AZ-2014-1114768,Mark Briggs,"Eldon File Cart, Single Width",0.1,23,230,20,2,Office Supplies,Storage,19-05-2016,Avion,France,Central,Consumer,22-05-2016,3,Priority,Nord-Pas-de-Calais-Picardie
AZ-2014-1114768,Mark Briggs,"Fellowes File Cart, Industrial",0.1,74.4,744,25,6,Office Supplies,Storage,19-05-2016,Avion,France,Central,Consumer,22-05-2016,3,Priority,Nord-Pas-de-Calais-Picardie
AZ-2014-9380952,Liam Marshall,"Stanley Canvas, Easy-Erase",0,0,199,48,4,Office Supplies,Art,19-05-2016,Oslo,Norway,North,Home Office,22-05-2016,3,Economy Plus,Oslo
AZ-2014-9380952,Liam Marshall,"Stanley Pencil Sharpener, Fluorescent",0,0,149,48,6,Office Supplies,Art,19-05-2016,Oslo,Norway,North,Home Office,22-05-2016,3,Economy Plus,Oslo
AZ-2014-9380952,Liam Marshall,"Wilson Jones Binding Machine, Clear",0,0,436,131,9,Office Supplies,Binders,19-05-2016,Oslo,Norway,North,Home Office,22-05-2016,3,Economy Plus,Oslo
AZ-2014-6019807,Dylan Dry,"Novimex Executive Leather Armchair, Red",0.1,82.8,828,230,2,Furniture,Chairs,20-05-2016,Levallois-Perret,France,Central,Consumer,21-05-2016,1,Priority,Ile-de-France
AZ-2014-6019807,Dylan Dry,"Enermax Parchment Paper, Multicolor",0,0,34,10,2,Office Supplies,Paper,20-05-2016,Levallois-Perret,France,Central,Consumer,21-05-2016,1,Priority,Ile-de-France
AZ-2014-6019807,Dylan Dry,"Stiletto Box Cutter, High Speed",0,0,72,16,2,Office Supplies,Supplies,20-05-2016,Levallois-Perret,France,Central,Consumer,21-05-2016,1,Priority,Ile-de-France
AZ-2014-6019807,Dylan Dry,"SanDisk Keyboard, Bluetooth",0,0,489,142,6,Technology,Accessories,20-05-2016,Levallois-Perret,France,Central,Consumer,21-05-2016,1,Priority,Ile-de-France
AZ-2014-6019807,Dylan Dry,"Hewlett Ink, Laser",0.15,56.85,379,-13,3,Technology,Copiers,20-05-2016,Levallois-Perret,France,Central,Consumer,21-05-2016,1,Priority,Ile-de-France
AZ-2014-2816978,Oscar Clayton,"Smead Legal Exhibit Labels, Laser Printer Compatible",0.1,3,30,-1,3,Office Supplies,Labels,20-05-2016,Berlin,Germany,Central,Consumer,25-05-2016,5,Economy,Berlin
AZ-2014-8090546,Charlie Brooks,"Harbour Creations Bag Chairs, Adjustable",0.1,17.3,173,69,3,Furniture,Chairs,21-05-2016,Dijon,France,Central,Consumer,23-05-2016,2,Priority,Bourgogne-Franche-Comt茅
BN-2014-3618473,Faith Greenwood,"Fellowes Lockers, Industrial",0.5,104,208,-25,2,Office Supplies,Storage,21-05-2016,Barneveld,Netherlands,Central,Consumer,25-05-2016,4,Economy,Gelderland
AZ-2014-2658996,Paul Cleary,"Wilson Jones 3-Hole Punch, Economy",0,0,140,46,5,Office Supplies,Binders,21-05-2016,Grenoble,France,Central,Corporate,26-05-2016,5,Economy,Auvergne-Rh么ne-Alpes
AZ-2014-2510582,Brandon Preston,"Rogers File Cart, Single Width",0.1,89.2,892,159,7,Office Supplies,Storage,22-05-2016,Hildesheim,Germany,Central,Consumer,23-05-2016,1,Priority,Lower Saxony
AZ-2014-9905195,Nathan Clayton,"Green Bar Computer Printout Paper, Multicolor",0,0,156,36,5,Office Supplies,Paper,22-05-2016,Guidonia Montecelio,Italy,South,Consumer,28-05-2016,6,Economy,Lazio
AZ-2014-2478728,Hayley Baldwinson,"Sanford Pencil Sharpener, Fluorescent",0,0,77,27,3,Office Supplies,Art,23-05-2016,Southend-on-Sea,United Kingdom,North,Consumer,25-05-2016,2,Priority,England
AZ-2014-2478728,Hayley Baldwinson,"Ibico Binder Covers, Economy",0,0,27,4,2,Office Supplies,Binders,23-05-2016,Southend-on-Sea,United Kingdom,North,Consumer,25-05-2016,2,Priority,England
AZ-2014-2478728,Hayley Baldwinson,"Ibico Binder, Recycled",0,0,32,3,2,Office Supplies,Binders,23-05-2016,Southend-on-Sea,United Kingdom,North,Consumer,25-05-2016,2,Priority,England
AZ-2014-2215737,Dakota Baynes,"Eldon Shelving, Blue",0,0,242,65,5,Office Supplies,Storage,23-05-2016,Edinburgh,United Kingdom,North,Corporate,26-05-2016,3,Economy Plus,Scotland
AZ-2014-77046,Ewan Walton,"SanDisk Cards & Envelopes, Recycled",0,0,193,8,4,Office Supplies,Paper,24-05-2016,Marseille,France,Central,Consumer,28-05-2016,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2014-6235976,Mark Burkett,"Cuisinart Refrigerator, Black",0,0,1487,624,3,Office Supplies,Appliances,24-05-2016,Lecce,Italy,South,Home Office,29-05-2016,5,Economy,Apulia
AZ-2014-6429468,Terence Welch,"Ibico Binding Machine, Economy",0,0,206,18,4,Office Supplies,Binders,24-05-2016,Innsbruck,Austria,Central,Consumer,30-05-2016,6,Economy,Tyrol
AZ-2014-6429468,Terence Welch,"Canon Ink, Laser",0,0,736,346,5,Technology,Copiers,24-05-2016,Innsbruck,Austria,Central,Consumer,30-05-2016,6,Economy,Tyrol
BN-2014-2557638,Laura Elizabeth,"Ikea Stackable Bookrack, Mobile",0,0,375,180,3,Furniture,Bookcases,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
BN-2014-2557638,Laura Elizabeth,"Sauder Stackable Bookrack, Pine",0,0,299,113,2,Furniture,Bookcases,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
BN-2014-2557638,Laura Elizabeth,"SAFCO Chairmat, Red",0.6,172.2,287,-280,12,Furniture,Chairs,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
BN-2014-2557638,Laura Elizabeth,"Advantus Frame, Erganomic",0,0,110,35,1,Furniture,Furnishings,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
BN-2014-2557638,Laura Elizabeth,"Cardinal Binding Machine, Clear",0,0,148,59,3,Office Supplies,Binders,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
BN-2014-2557638,Laura Elizabeth,"Sharp Fax Machine, Laser",0,0,1183,106,4,Technology,Copiers,26-05-2016,Treviso,Italy,South,Consumer,28-05-2016,2,Economy Plus,Veneto
AZ-2014-6710580,Judy Rodriquez,"BIC Highlighters, Easy-Erase",0,0,38,9,2,Office Supplies,Art,26-05-2016,Dudley,United Kingdom,North,Consumer,31-05-2016,5,Economy,England
AZ-2014-7247090,Julian Corbin,"Novimex Rocking Chair, Red",0.2,63,315,-8,3,Furniture,Chairs,26-05-2016,Madrid,Spain,South,Home Office,01-06-2016,6,Economy,Madrid
AZ-2014-7247090,Julian Corbin,"Ibico 3-Hole Punch, Durable",0,0,128,47,4,Office Supplies,Binders,26-05-2016,Madrid,Spain,South,Home Office,01-06-2016,6,Economy,Madrid
AZ-2014-9550736,Donald Pak,"Cuisinart Blender, White",0.1,11.7,117,36,2,Office Supplies,Appliances,27-05-2016,Cologne,Germany,Central,Corporate,01-06-2016,5,Economy,North Rhine-Westphalia
AZ-2014-9550736,Donald Pak,"Cisco Office Telephone, Cordless",0,0,916,192,11,Technology,Phones,27-05-2016,Cologne,Germany,Central,Corporate,01-06-2016,5,Economy,North Rhine-Westphalia
AZ-2014-6427379,Aidan Hayward,"Xerox Memo Slips, Recycled",0,0,54,8,4,Office Supplies,Paper,27-05-2016,Vienna,Austria,Central,Corporate,02-06-2016,6,Economy,Vienna
AZ-2014-8568021,Nancy Seay,"Green Bar Memo Slips, Premium",0,0,102,11,6,Office Supplies,Paper,28-05-2016,Marseille,France,Central,Consumer,30-05-2016,2,Economy Plus,Provence-Alpes-C么te d'Azur
AZ-2014-8128242,Mary Saterfiel,"Binney & Smith Markers, Blue",0,0,120,23,5,Office Supplies,Art,28-05-2016,Flensburg,Germany,Central,Consumer,30-05-2016,2,Economy Plus,Schleswig-Holstein
AZ-2014-8128242,Mary Saterfiel,"SanDisk Flash Drive, Bluetooth",0,0,40,18,1,Technology,Accessories,28-05-2016,Flensburg,Germany,Central,Consumer,30-05-2016,2,Economy Plus,Schleswig-Holstein
AZ-2014-4220771,Lola Hughes,"Bevis Round Table, with Bottom Storage",0.1,139.9,1399,109,3,Furniture,Tables,29-05-2016,London,United Kingdom,North,Consumer,01-06-2016,3,Economy Plus,England
AZ-2014-3247933,Koby Phillip,"Stanley Canvas, Fluorescent",0,0,101,32,2,Office Supplies,Art,29-05-2016,Clichy,France,Central,Consumer,02-06-2016,4,Economy,Ile-de-France
AZ-2014-1406790,David Mortlock,"Memorex Flash Drive, Bluetooth",0,0,118,25,4,Technology,Accessories,29-05-2016,Lyon,France,Central,Consumer,02-06-2016,4,Economy,Auvergne-Rh么ne-Alpes
AZ-2014-8154802,Rhonda Ford,"Advantus Stacking Tray, Black",0.2,38,190,19,9,Furniture,Furnishings,29-05-2016,Purmerend,Netherlands,Central,Consumer,03-06-2016,5,Economy Plus,North Holland
AZ-2014-8154802,Rhonda Ford,"Acco 3-Hole Punch, Durable",0.5,79,158,-29,10,Office Supplies,Binders,29-05-2016,Purmerend,Netherlands,Central,Consumer,03-06-2016,5,Economy Plus,North Holland
AZ-2014-8154802,Rhonda Ford,"Tenex Trays, Single Width",0.5,68,136,-33,5,Office Supplies,Storage,29-05-2016,Purmerend,Netherlands,Central,Consumer,03-06-2016,5,Economy Plus,North Holland
AZ-2014-325624,Kieran Herbert,"Office Star Chairmat, Adjustable",0.1,18.4,184,59,3,Furniture,Chairs,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-325624,Kieran Herbert,"BIC Highlighters, Blue",0,0,38,15,2,Office Supplies,Art,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-325624,Kieran Herbert,"Boston Markers, Easy-Erase",0,0,53,5,2,Office Supplies,Art,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-325624,Kieran Herbert,"Kraft Business Envelopes, Recycled",0,0,38,18,2,Office Supplies,Envelopes,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-325624,Kieran Herbert,"OIC Push Pins, 12 Pack",0,0,43,18,3,Office Supplies,Fasteners,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-325624,Kieran Herbert,"Canon Fax and Copier, Digital",0,0,764,84,4,Technology,Copiers,29-05-2016,Krefeld,Germany,Central,Consumer,04-06-2016,6,Economy,North Rhine-Westphalia
AZ-2014-9876866,Sophie Watson,"BIC Markers, Water Color",0,0,59,21,2,Office Supplies,Art,30-05-2016,La Teste-de-Buch,France,Central,Corporate,03-06-2016,4,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2014-9876866,Sophie Watson,"Acco Binding Machine, Durable",0,0,210,50,4,Office Supplies,Binders,30-05-2016,La Teste-de-Buch,France,Central,Corporate,03-06-2016,4,Economy,Aquitaine-Limousin-Poitou-Charentes
